"data.hawaii.gov","h44e-tzy6",1
"data.oregon.gov","h44j-nmdb",4
"data.energystar.gov","h44r-72gr",16
"finances.worldbank.org","h45n-kuqs",2
"performance.chattanooga.gov","h45s-xc97",3
"data.cms.gov","h46j-zm7v",5
"kcstat.kcmo.org","h46z-ie2i",1
"dashboard.edmonton.ca","h47b-9u4t",1
"data.edmonton.ca","h47k-4qmg",1
"data.ny.gov","h47y-2puf",5
"www.dcadashboard.com","h47z-e8y5",9
"data.princegeorgescountymd.gov","h487-6pbd",7
"bronx.lehman.cuny.edu","h487-gud5",15
"midashboard.michigan.gov","h48f-jqfe",1
"opensourcedata.socrata.com","h497-hnr5",5
"performance.smcgov.org","h49j-tmpu",17
"data.hawaii.gov","h4a4-8vsd",1
"data.baltimorecity.gov","h4a6-pte6",4
"data.smgov.net","h4ab-idp2",30
"data.ct.gov","h4ap-y225",3
"data.austintexas.gov","h4as-bnn4",1
"data.healthcare.gov","h4bd-ztix",3
"data.colorado.gov","h4bq-8yap",2
"brigades.opendatanetwork.com","h4bs-djkv",4
"data.smcgov.org","h4cp-4bak",8
"data.hawaii.gov","h4dm-9fg3",7
"data.rentonwa.gov","h4e5-99uq",3
"data.results.wa.gov","h4ee-ch9c",6
"performance.smcgov.org","h4f2-3zn2",1
"healthdata.nj.gov","h4f3-4kf5",2
"data.cdc.gov","h4fg-bfbq",16
"data.seattle.gov","h4gb-9by5",5
"databox.worldbank.org","h4gv-v9dq",35
"data.smcgov.org","h4hw-cjhv",8
"datacatalog.cookcountyil.gov","h4i4-uff6",1
"data.melbourne.vic.gov.au","h4ih-tzqs",7
"data.wa.gov","h4ip-8hec",6
"data.cityofnewyork.us","h4jn-x3ty",1
"performance.cityofrc.us","h4jr-t2i8",2
"data.cityofnewyork.us","h4jy-7dv7",2
"data.redmond.gov","h4k6-qgh7",13
"data.kingcounty.gov","h4m3-wbuz",1
"data.sfgov.org","h4mf-rtk4",3
"brigades.opendatanetwork.com","h4mv-k3gq",5
"data.hawaii.gov","h4mx-md87",2
"data.kcmo.org","h4ni-fihn",3
"finances.worldbank.org","h4nv-un7e",13
"data.lacity.org","h4pk-ucuq",1
"finances.worldbank.org","h4pv-mp5z",2
"data.cityofnewyork.us","h4pw-jwnt",6
"data.cityofnewyork.us","h4pz-u7nt",2
"www.data.act.gov.au","h4qc-3txc",3
"data.oregon.gov","h4qu-rj3p",2
"explore.data.gov","h4qy-cczv",18
"data.dcpcsb.org","h4rc-nb7b",7
"healthmeasures.aspe.hhs.gov","h4rf-3nfw",1
"reports.data.montgomerycountymd.gov","h4rm-pqru",3
"healthmeasures.aspe.hhs.gov","h4ry-3bva",1
"finances.worldbank.org","h4s8-nwev",5
"opensourcedata.socrata.com","h4se-qms6",35
"data.cityofchicago.org","h4sf-g9kc",4
"data.undp.org","h4sm-wyji",1
"brigades.opendatanetwork.com","h4t9-4zth",4
"data.sfgov.org","h4tp-u6h4",1
"bythenumbers.sco.ca.gov","h4tq-rhys",2
"data.oregon.gov","h4u5-z4xd",2
"data.sfgov.org","h4ui-ubbu",12
"data.oregon.gov","h4uq-idj8",7
"data.iowa.gov","h4v8-r7zz",2
"data.montgomerycountymd.gov","h4ve-ginm",3
"www.opendata.go.ke","h4vx-9qr8",2
"data.ny.gov","h4vz-7fpq",5
"data.hawaii.gov","h4vz-i3tv",2
"data.baltimorecity.gov","h4w5-cynx",2
"explore.data.gov","h4wr-nsm4",18
"controllerdata.lacity.org","h4wy-yaff",3
"dashboard.edmonton.ca","h4xm-hjv2",1
"finances.worldbank.org","h4xt-tr6f",7
"health.data.ny.gov","h4yh-v2ge",1
"finances.worldbank.org","h4yw-a4pr",4
"data.cityofchicago.org","h4zk-p3x8",8
"data.sfgov.org","h526-kmbn",12
"data.cambridgema.gov","h533-s52m",6
"data.hawaii.gov","h53f-wetv",1
"data.baltimorecity.gov","h53r-zw9i",1
"lombardia.socrata.com","h53v-ikns",13
"data.tol.ca","h53w-zg4y",2
"data.datamontana.us","h53y-fdqd",20
"data.cambridgema.gov","h54e-kcn3",3
"data.redmond.gov","h54f-2ybz",4
"electionsdata.kingcounty.gov","h54k-g8a7",1
"data.illinois.gov","h54t-6qsk",4
"data.cityofgainesville.org","h54x-gdgr",4
"data.cityofchicago.org","h555-t6kz",5
"data.hawaii.gov","h55j-v9yz",6
"opendata.utah.gov","h55w-98kr",6
"health.data.ny.gov","h55x-hu6n",5
"datacatalog.cookcountyil.gov","h569-dtvi",1
"data.edmonton.ca","h56e-neu3",5
"data.raleighnc.gov","h57v-xv8c",3
"data.ny.gov","h59s-qeza",21
"data.smcgov.org","h5ac-k23p",4
"controllerdata.lacity.org","h5at-rqen",2
"healthmeasures.aspe.hhs.gov","h5ay-mdie",2
"bronx.lehman.cuny.edu","h5bg-6eka",12
"data.oregon.gov","h5bx-88j2",4
"data.austintexas.gov","h5bx-kcn6",6
"data.austintexas.gov","h5c6-eg26",1
"healthmeasures.aspe.hhs.gov","h5ca-hy4x",1
"data.edmonton.ca","h5ce-uubp",1
"bronx.lehman.cuny.edu","h5cj-6f3z",3
"data.cityoftacoma.org","h5db-q6ep",4
"data.hawaii.gov","h5ds-84gh",1
"data.cityofchicago.org","h5ea-dn36",4
"data.cityofnewyork.us","h5ej-wkd9",9
"data.lacity.org","h5ep-y6qt",1
"dashboard.plano.gov","h5g5-7i5m",6
"data.edmonton.ca","h5gx-f7c9",8
"data.baltimorecity.gov","h5i4-nb9a",2
"childcare.vancouver.socrata.com","h5id-jrrf",1
"socratadata.iot.in.gov","h5if-kk2w",2
"data.ok.gov","h5jg-5h3f",1
"health.data.ny.gov","h5jp-rhqu",5
"data.oregon.gov","h5k6-9grn",1
"data.montgomerycountymd.gov","h5k8-7ijr",6
"opendata.lasvegasnevada.gov","h5mh-i2vc",15
"data.nola.gov","h5mv-siud",7
"dashboard.hawaii.gov","h5mz-y7c3",1
"data.cityofnewyork.us","h5n8-kzq2",12
"data.cityofnewyork.us","h5nh-eqde",6
"data.illinois.gov","h5nr-kppx",5
"data.chattlibrary.org","h5p4-xwm9",10
"opendata.utah.gov","h5qs-q2sq",2
"data.kcmo.org","h5rd-bnta",14
"bronx.lehman.cuny.edu","h5rr-jkdq",11
"data.cityofnewyork.us","h5ry-98ve",4
"data.healthcare.gov","h5s4-rmjg",35
"health.data.ny.gov","h5s5-hcxg",3
"bronx.lehman.cuny.edu","h5sd-z645",1
"data.energystar.gov","h5sk-bmmt",13
"data.lacity.org","h5sm-ez46",1
"data.undp.org","h5sz-jeiq",1
"opendata.utah.gov","h5ta-wxdh",5
"data.kingcounty.gov","h5te-fxqz",2
"data.ci.newark.nj.us","h5uy-sj8z",2
"data.hawaii.gov","h5v8-46b6",3
"data.kingcounty.gov","h5vb-edux",5
"data.dcpcsb.org","h5w2-vw64",11
"data.weatherfordtx.gov","h5wf-fdp2",1
"data.medicare.gov","h5wh-zcmz",16
"data.strathcona.ca","h5wq-pk5d",7
"data.cityofnewyork.us","h5x4-dysf",4
"opensourcedata.socrata.com","h5x7-tx5t",2
"data.cityofchicago.org","h5xe-zh6t",2
"data.undp.org","h5xt-we7s",1
"data.lacity.org","h5yg-d6j7",8
"data.cdc.gov","h5yi-diq7",16
"data.colorado.gov","h5yt-egtp",9
"data.kcmo.org","h5yy-m8gp",16
"data.lacity.org","h5z2-pyti",3
"data.energystar.gov","h5za-3t9e",13
"data.cityofgainesville.org","h622-2zdz",4
"data.sfgov.org","h626-crej",3
"data.lacity.org","h63n-bpd9",1
"abt.socrata.com","h63n-q3mu",6
"data.mo.gov","h63r-5724",13
"data.baltimorecity.gov","h642-wuje",8
"data.healthcare.gov","h64k-jx5x",10
"data.cityofchicago.org","h64p-tz2q",1
"data.winnipeg.ca","h657-fasb",4
"data.sfgov.org","h65s-9imy",16
"brigades.opendatanetwork.com","h65s-nt6u",13
"data.oregon.gov","h65t-cri3",4
"data.medicare.gov","h65x-97qz",1
"data.ny.gov","h66i-rbux",3
"health.data.ny.gov","h66m-8dn6",5
"data.oregon.gov","h687-d2ca",1
"data.colorado.gov","h68q-3m3m",2
"itdashboard.socrata.com","h695-7gvy",2
"data.princegeorgescountymd.gov","h69h-bty3",7
"finances.worldbank.org","h6a8-8z44",3
"www.natsdatasct.gob.mx","h6a8-bdy4",2
"healthmeasures.aspe.hhs.gov","h6ad-rsv5",2
"data.oaklandnet.com","h6ar-qry5",15
"performance.cityofrc.us","h6bk-a4dn",3
"data.illinois.gov","h6bu-v7xq",12
"data.montgomerycountymd.gov","h6bv-b58f",1
"data.edmonton.ca","h6bz-jygb",2
"data.maryland.gov","h6c3-93ce",2
"data.oregon.gov","h6ch-dkf4",1
"data.medicare.gov","h6ck-hb4s",15
"data.wa.gov","h6d8-6fy8",8
"data.ok.gov","h6d9-u3u4",6
"data.healthcare.gov","h6dy-psrj",7
"socratadata.iot.in.gov","h6ej-m6wd",1
"opendata.utah.gov","h6f8-8xwa",12
"data.illinois.gov","h6gf-yeqv",1
"databox.worldbank.org","h6gk-cmnf",5
"kcstat.kcmo.org","h6gn-yyj4",1
"bronx.lehman.cuny.edu","h6gz-ar9e",2
"data.cityofchicago.org","h6h6-ices",10
"data.smgov.net","h6he-sqsr",8
"data.ny.gov","h6ig-fqik",11
"data.mo.gov","h6im-zj2d",4
"cdph.data.ca.gov","h6iy-eygt",1
"mondara.socrata.com","h6iz-w7bq",9
"data.cityofchicago.org","h6je-grqf",3
"data.awcnet.org","h6k2-n2an",7
"data.oregon.gov","h6k3-2mjp",3
"data.cityofchicago.org","h6ke-pwy3",4
"data.strathcona.ca","h6kv-e7dj",1
"data.lacity.org","h6ky-vznd",8
"data.wa.gov","h6mb-s3zy",1
"explore.data.gov","h6mb-wtqb",1
"data.smcgov.org","h6mi-ffyd",6
"data.ct.gov","h6mi-x68u",3
"finances.worldbank.org","h6n9-virb",10
"data.illinois.gov","h6ne-e44b",1
"healthmeasures.aspe.hhs.gov","h6ni-fa4v",1
"opensourcedata.socrata.com","h6nk-c9jh",4
"data.nashville.gov","h6nm-32hj",5
"data.mo.gov","h6nw-qjdh",18
"data.oregon.gov","h6pc-ys5r",2
"mondara.socrata.com","h6s7-3txp",4
"cdph.data.ca.gov","h6su-p4w5",2
"data.texas.gov","h6sv-ni7y",19
"data.nola.gov","h6tg-z832",10
"electionsdata.kingcounty.gov","h6tq-kgct",3
"data.smcgov.org","h6uc-2wct",7
"data.strathcona.ca","h6v8-hejz",6
"health.data.ny.gov","h6vj-9z3w",3
"mondara.socrata.com","h6w6-c787",2
"data.ny.gov","h6w8-42p9",3
"data.edmonton.ca","h6wq-dp4h",2
"data.cityofnewyork.us","h6x7-ey8t",9
"data.mo.gov","h6y7-77ay",18
"data.cityofnewyork.us","h6yn-47fn",1
"data.results.wa.gov","h6zw-6h4u",2
"data.lacity.org","h72a-wxsz",7
"data.cityofnewyork.us","h72d-figt",2
"data.taxpayer.net","h72k-6w68",9
"data.cityofberkeley.info","h72s-z7kv",31
"data.strathcona.ca","h733-pd43",4
"health.data.ny.gov","h735-43y5",4
"data.readingpa.gov","h73h-3hsg",3
"www.opendata.go.ke","h73w-h9ry",81
"health.data.ny.gov","h746-uxj7",12
"data.oregon.gov","h74j-wffc",6
"data.sfgov.org","h74x-q4tb",3
"data.lacity.org","h759-7pet",11
"data.sfgov.org","h75k-mjdd",3
"performance.smcgov.org","h75p-i3hb",1
"data.cityoftacoma.org","h75u-meaw",4
"data.cityofnewyork.us","h76v-b5mt",8
"data.cityofboston.gov","h77g-ijgn",8
"data.baltimorecity.gov","h77s-araf",5
"data.wa.gov","h77x-ptmu",2
"www.opendata.go.ke","h78q-m2g7",1
"data.illinois.gov","h79e-pjdp",9
"data.cityofboston.gov","h79t-rjj6",9
"data.cityofberkeley.info","h7a2-x56g",3
"data.cityofnewyork.us","h7a5-gjn5",4
"data.hawaii.gov","h7ae-tghh",6
"data.results.wa.gov","h7ah-7e2j",1
"data.cdc.gov","h7b3-jm3g",8
"data.oregon.gov","h7cg-jrb5",2
"www.dallasopendata.com","h7ct-8kmp",2
"data.edmonton.ca","h7cz-4jcm",8
"data.southbendin.gov","h7d4-zqv8",1
"explore.data.gov","h7ef-x8rn",3
"data.code4sa.org","h7eu-9tbf",3
"data.illinois.gov","h7eu-qxjx",1
"data.ny.gov","h7fb-8nza",4
"data.results.wa.gov","h7fc-qfsq",1
"data.ok.gov","h7fp-zcu2",6
"data.oregon.gov","h7fs-wdyy",4
"data.cms.gov","h7ge-uc44",9
"data.lacity.org","h7gn-thfx",2
"data.ct.gov","h7h2-manp",9
"data.edmonton.ca","h7h4-gvm7",6
"data.seattle.gov","h7hn-7dsv",9
"performance.lacity.org","h7i9-ct2b",1
"data.cityofnewyork.us","h7j4-6nzf",3
"data.energystar.gov","h7j5-nft9",59
"data.wa.gov","h7j9-vgr3",3
"data.cms.gov","h7ka-v42k",59
"finances.worldbank.org","h7kk-cbq5",12
"data.medicare.gov","h7ky-cbqc",6
"data.cdc.gov","h7mb-fh92",16
"data.cityofnewyork.us","h7mf-hrsw",7
"data.cityofnewyork.us","h7mg-y72w",6
"data.hawaii.gov","h7mi-kqyb",2
"data.strathcona.ca","h7n4-hrm4",4
"data.mo.gov","h7n6-ikzs",14
"brigades.opendatanetwork.com","h7ns-htih",2
"data.wa.gov","h7nw-45km",3
"data.wa.gov","h7p5-5dvg",1
"data.mo.gov","h7pe-tmz3",2
"data.kingcounty.gov","h7pi-cfxp",6
"www.data.act.gov.au","h7qy-skp8",3
"data.hampton.gov","h7rc-dp3v",4
"data.kcmo.org","h7rh-8bhk",1
"data.cityofnewyork.us","h7rq-24dc",20
"www.opendata.go.ke","h7rq-q28k",7
"sdis.medicaid.gov","h7rv-94x3",3
"performance.lacity.org","h7ry-v57q",1
"data.cityofberkeley.info","h7sd-q6tx",4
"data.kcmo.org","h7tg-6gbh",1
"dashboard.plano.gov","h7tz-sjfu",2
"data.cityofchicago.org","h7uj-8s2k",3
"data.cityofboston.gov","h7uq-i8q9",29
"finances.worldbank.org","h7uz-6i6b",12
"data.edmonton.ca","h7vr-6rpk",11
"data.cityofchicago.org","h7w2-rpyi",1
"data.maryland.gov","h7wn-spk4",2
"data.texas.gov","h7wz-ytkx",6
"data.cityofchicago.org","h7x5-3jap",3
"data.cityofnewyork.us","h7x7-36xz",2
"data.cityofnewyork.us","h7xt-ykje",3
"data.hawaii.gov","h7y9-r6st",1
"data.smgov.net","h7yj-ju97",9
"data.cityofnewyork.us","h7ys-fcvm",4
"data.cityofchicago.org","h7zz-fds9",3
"data.slcgov.com","h829-6uqg",6
"brigades.opendatanetwork.com","h82g-a6jp",19
"data.edmonton.ca","h82g-aymj",2
"www.opendata.go.ke","h82g-iwce",1
"data.austintexas.gov","h844-imgm",1
"www.opendata.go.ke","h858-zidc",1
"lombardia.socrata.com","h85g-pzv8",10
"data.colorado.gov","h85u-rg63",2
"datacatalog.cookcountyil.gov","h865-2we5",2
"data.ok.gov","h86f-hnch",1
"opendata.utah.gov","h86g-s8b5",2
"dashboard.edmonton.ca","h86y-bf5q",3
"data.cityofnewyork.us","h874-s5ft",2
"data.ny.gov","h87k-kqb6",1
"data.energystar.gov","h882-2bac",61
"data.cms.gov","h886-e5zp",2
"data.sunshinecoast.qld.gov.au","h88e-e4e7",1
"kibbles.socrata.com","h88s-n2zx",10
"data.sfgov.org","h88x-ceua",3
"data.smgov.net","h89h-p8ju",18
"data.edmonton.ca","h89i-p9eu",7
"data.kingcounty.gov","h89v-f4as",25
"data.montgomerycountymd.gov","h8an-2mte",1
"data.cityofboston.gov","h8aq-6mw7",6
"data.oregon.gov","h8c6-up62",4
"bronx.lehman.cuny.edu","h8cb-qetf",5
"finances.worldbank.org","h8d5-sjj2",19
"opendata.utah.gov","h8d7-jp4e",13
"data.cityofnewyork.us","h8dr-962b",7
"data.cambridgema.gov","h8e5-bjgh",5
"data.cityofnewyork.us","h8eh-b25q",1
"healthmeasures.aspe.hhs.gov","h8em-9iib",1
"data.strathcona.ca","h8es-mqub",2
"data.edmonton.ca","h8fx-xnfi",3
"data.southbendin.gov","h8ga-wy7h",3
"performance.smcgov.org","h8h2-2td7",17
"www.dallasopendata.com","h8hh-eprd",2
"data2020.abtassociates.com","h8hr-pdt4",4
"data.kingcounty.gov","h8in-jnct",3
"data.kcmo.org","h8iz-ksrj",22
"dashboard.hawaii.gov","h8j5-56un",4
"data.hawaii.gov","h8jr-y3zz",16
"data.cambridgema.gov","h8kd-huxb",4
"data.cityofberkeley.info","h8kn-yh4g",1
"finances.worldbank.org","h8ky-r3pb",9
"data.oregon.gov","h8kz-weir",7
"data.raleighnc.gov","h8mv-9t9p",21
"data.edmonton.ca","h8nz-pxz7",2
"mondara.socrata.com","h8p7-dfb2",11
"mondara.socrata.com","h8pp-jp9e",2
"data.colorado.gov","h8pq-jmkc",11
"www.opendata.go.ke","h8ps-qy54",1
"data.montgomerycountymd.gov","h8py-ryru",1
"data.maryland.gov","h8q8-7ne5",1
"data.hawaii.gov","h8qw-49is",1
"data.cityofnewyork.us","h8ra-7qmp",6
"data.seattle.gov","h8rm-keys",1
"datacatalog.cookcountyil.gov","h8rn-5hs4",1
"data.sfgov.org","h8rs-zewy",3
"datacatalog.cookcountyil.gov","h8sm-bkkw",8
"data.princegeorgescountymd.gov","h8sz-d2n7",7
"data.cese.nsw.gov.au","h8uj-83d5",2
"data.lacity.org","h8uz-pzq3",2
"data.ny.gov","h8v2-rggs",3
"finances.worldbank.org","h8vg-p2nq",9
"data.taxpayer.net","h8wx-93t5",4
"data.rentonwa.gov","h8wy-dehd",4
"data.austintexas.gov","h8x4-nvyi",6
"datacatalog.cookcountyil.gov","h8xs-v9yd",4
"data.edmonton.ca","h8yh-ryp6",4
"health.data.ny.gov","h8yk-ufg9",9
"data.cdc.gov","h8zh-xrew",1
"data.wa.gov","h8zk-a5d5",1
"data.illinois.gov","h8zn-siyd",14
"data.cityofnewyork.us","h922-jiy6",4
"data.hawaii.gov","h93k-h9hn",1
"data.results.wa.gov","h948-wrp6",1
"data.montgomerycountymd.gov","h95a-x9xc",12
"data.ct.gov","h95i-gx22",6
"data.hawaii.gov","h965-zk9w",4
"data.sonomacounty.ca.gov","h967-bur4",4
"data.nccde.org","h968-q3yr",6
"healthdata.nj.gov","h96d-hupy",1
"data.lacity.org","h96e-cm2k",11
"data.cityofnewyork.us","h96s-4ttm",13
"checkbooknyc.socrata.com","h974-b584",21
"www.dallasopendata.com","h979-mvem",70
"databox.worldbank.org","h97e-x7mj",4
"finances.worldbank.org","h97v-5c8t",2
"data.detroitmi.gov","h98x-4b2z",5
"data.cityofchicago.org","h992-eh5c",1
"data.cityofchicago.org","h99h-b2fa",7
"data.brla.gov","h99r-2rnd",1
"www.dcadashboard.com","h9aj-94cc",14
"finances.worldbank.org","h9b8-e4z5",9
"opendata.utah.gov","h9bb-yxtr",9
"data.smgov.net","h9bn-iwck",2
"data.illinois.gov","h9cc-tcyp",6
"data.ny.gov","h9cf-fega",11
"oswer.socrata.com","h9cu-tu2q",14
"results.livewellsd.org","h9fa-a5t5",1
"data.smcgov.org","h9fe-7ysy",1
"mondara.socrata.com","h9fn-79jr",2
"data.mo.gov","h9fn-pfah",2
"data.sunlightlabs.com","h9g2-ggkx",1
"finances.worldbank.org","h9ga-h5eb",9
"reports.data.montgomerycountymd.gov","h9ga-r4y9",2
"datacatalog.cookcountyil.gov","h9gh-4f9g",3
"data.cityofnewyork.us","h9gi-nx95",16
"performance.lacity.org","h9gi-vhuu",1
"data.cityofchicago.org","h9h3-5nq9",7
"data.lacity.org","h9i3-ewca",1
"www.data.act.gov.au","h9ie-v8h5",6
"data.hartford.gov","h9if-m432",7
"data.seattle.gov","h9jk-3rzg",3
"data.cityofchicago.org","h9jq-cm82",2
"finances.worldbank.org","h9k2-enme",1
"stat.cityofgainesville.org","h9k7-wdqa",2
"data.seattle.gov","h9m8-4k45",13
"reports.data.montgomerycountymd.gov","h9mm-kx2s",10
"data.medicare.gov","h9mn-5mb8",1
"bronx.lehman.cuny.edu","h9mr-th9r",1
"bythenumbers.sco.ca.gov","h9ms-qxf6",4
"opendata.utah.gov","h9na-xssz",27
"data.illinois.gov","h9ns-uqtr",8
"data.oregon.gov","h9pd-ubcb",5
"data.traviscountytx.gov","h9pi-yqr8",3
"data.cityofchicago.org","h9qw-3mv9",2
"data.medicare.gov","h9rx-a63n",10
"data.hawaii.gov","h9ry-upj5",1
"data.edmonton.ca","h9sn-ds8j",3
"finances.worldbank.org","h9sw-kpk4",2
"data.edmonton.ca","h9t4-4bci",1
"health.data.ny.gov","h9t6-j535",5
"finances.worldbank.org","h9tr-5r33",15
"data.edmonton.ca","h9u4-28tw",3
"data.energystar.gov","h9ut-en67",15
"healthmeasures.aspe.hhs.gov","h9uy-xprg",1
"data.edmonton.ca","h9v5-2eis",8
"data.medicare.gov","h9ve-zudr",13
"healthmeasures.aspe.hhs.gov","h9vt-nzf7",2
"data.lacity.org","h9w2-iban",12
"data.results.wa.gov","h9w3-xuqa",1
"midashboard.michigan.gov","h9wh-u9x2",8
"data.cityofnewyork.us","h9wh-z4sj",7
"www.dallasopendata.com","h9ws-fqcn",3
"data.sunlightlabs.com","h9xa-ahxq",1
"data.edmonton.ca","h9y9-q5yp",2
"mydata.iadb.org","h9zc-p9k6",2
"data.ny.gov","h9zg-dnqb",5
"data.dcpcsb.org","h9zp-f8pn",3
"data.ny.gov","h9zr-j4pg",3
"opendata.utah.gov","h9zx-y7ks",4
"data.nj.gov","ha34-rtjh",8
"midashboard.michigan.gov","ha39-grft",3
"reports.data.montgomerycountymd.gov","ha3h-tqgb",4
"data.datamontana.us","ha4n-7k9z",2
"data.austintexas.gov","ha59-vjp8",1
"data.medicare.gov","ha5j-jmw3",3
"bronx.lehman.cuny.edu","ha5r-fs37",11
"data.cacs.org","ha84-wjjj",3
"healthmeasures.aspe.hhs.gov","ha8e-kmnt",1
"data.lacity.org","ha8h-jhtn",2
"data.cityofnewyork.us","ha8n-nehp",13
"data.sfgov.org","ha8p-f5f4",3
"datacatalog.cookcountyil.gov","ha8r-uupq",6
"data.results.wa.gov","ha8w-6wn8",2
"data.seattle.gov","haa3-t6c2",10
"data.ct.gov","haad-anmp",1
"data.austintexas.gov","haad-yv9c",1
"data.ok.gov","haav-i78k",1
"data.smcgov.org","habk-kzw4",6
"data.kcmo.org","habu-dw47",3
"data.edmonton.ca","habu-fa7u",6
"data.oregon.gov","habz-c2yu",13
"data.fortworthtexas.gov","hac6-tci2",7
"performance.smcgov.org","hacq-ecez",17
"data.lacity.org","hacy-vqv8",17
"healthmeasures.aspe.hhs.gov","had7-4w4r",1
"reports.data.montgomerycountymd.gov","had8-iv7m",6
"data.cdc.gov","haed-k2ka",1
"info.samhsa.gov","haeq-j88a",14
"data.montgomerycountymd.gov","hafd-xmt2",10
"data2020.abtassociates.com","hafs-askz",1
"lombardia.socrata.com","hafy-38r7",27
"data.cityofnewyork.us","hag7-mz5k",9
"reports.data.montgomerycountymd.gov","hagj-du2u",3
"data.nj.gov","hagu-wpjw",7
"data.oregon.gov","hagw-7j9r",21
"data.undp.org","hah6-ygzy",66
"data.energystar.gov","hahe-nxe3",16
"healthmeasures.aspe.hhs.gov","hajf-53w2",2
"data.ok.gov","hajq-z5yi",8
"controllerdata.lacity.org","hajt-9gsg",8
"data.nfpa.org","haks-697e",2
"datagov-sbx.socrata.com","hamv-akwb",1
"reports.data.montgomerycountymd.gov","han4-s6pz",6
"data.cityofchicago.org","han9-3iqy",3
"data.colorado.gov","hann-8idp",12
"data.lacity.org","hanp-vk3y",18
"data.tol.ca","hanv-4pdy",14
"data.seattle.gov","hapq-73pk",5
"data.texas.gov","hapx-qzxf",5
"mondara.socrata.com","har7-dnsr",2
"socratadata.iot.in.gov","hari-t3mx",12
"bythenumbers.sco.ca.gov","harj-tfu2",5
"data.cdc.gov","hauf-e9a4",1
"data.nlc.org","hauy-yvsn",1
"brigades.opendatanetwork.com","hav8-3seh",12
"abt.socrata.com","haw8-nw8b",3
"data.lacity.org","hawj-kf72",3
"data.seattle.gov","haww-jcbt",4
"data.edmonton.ca","hax5-5xif",2
"data.cdc.gov","haxn-dihy",17
"lombardia.socrata.com","haxp-4dkd",10
"data.illinois.gov","hay9-zp3k",1
"data.energystar.gov","hayp-k33t",10
"sdis.medicaid.gov","hayr-49vx",16
"data.ct.gov","hazm-4rwt",4
"data.kingcounty.gov","hb2w-mf5e",4
"datacatalog.cookcountyil.gov","hb34-pcvr",1
"www.opendata.go.ke","hb3z-sgr5",4
"data.nashville.gov","hb5f-7duk",12
"data.cityofmadison.com","hb5z-buaz",7
"data.kingcounty.gov","hb63-426w",2
"data.cityofchicago.org","hb65-n6dh",2
"data.seattle.gov","hb67-apeb",4
"data.cityofchicago.org","hb6c-u27h",3
"data.cityofnewyork.us","hb7y-b986",66
"data.austintexas.gov","hb84-n5ix",6
"data.smcgov.org","hb8c-7ww2",8
"data.brla.gov","hb8q-itcy",1
"data.baltimorecity.gov","hb9d-b3qw",18
"explore.data.gov","hb9g-ssa8",17
"dashboard.edmonton.ca","hb9z-935i",2
"performance.smcgov.org","hba6-pbr2",18
"data.ok.gov","hbav-g3xe",4
"data.weatherfordtx.gov","hbbe-67rd",8
"kibbles.socrata.com","hbce-uaaj",12
"data.cityofnewyork.us","hbcj-6t9h",6
"data.illinois.gov","hbcs-x3a5",6
"data.hawaii.gov","hbd3-483n",1
"finances.worldbank.org","hbd4-fakc",8
"data.slcgov.com","hbdb-rqp6",4
"data.medicare.gov","hbde-s5nu",14
"data.colorado.gov","hbdk-9gwx",20
"brigades.opendatanetwork.com","hbdn-6tqv",2
"data.cityofnewyork.us","hbe3-pr4h",2
"data.smcgov.org","hbet-zau7",1
"mondara.socrata.com","hbgg-caqj",2
"data.hawaii.gov","hbhw-unm4",12
"lombardia.socrata.com","hbig-im52",18
"open.whitehouse.gov","hbii-2nsi",1
"data.cityofnewyork.us","hbii-sc5a",23
"data.medicare.gov","hbiq-9cj5",4
"data.edmonton.ca","hbjc-ns8k",5
"data.nj.gov","hbm6-q92a",6
"data.mo.gov","hbmv-rqk9",28
"opendata.utah.gov","hbn6-w9dz",2
"performance.smcgov.org","hbpq-363q",8
"data.cityofnewyork.us","hbqn-q7tz",14
"data.medicare.gov","hbrr-9zr4",12
"data.hawaii.gov","hbsv-b4wf",21
"data.cacs.org","hbt8-gt9t",5
"opendata.utah.gov","hbta-c5gs",2
"data.ny.gov","hbtn-trcd",32
"www.opendata.go.ke","hbtn-ygat",1
"data.cityofnewyork.us","hbty-2kq5",24
"health.data.ny.gov","hbu9-xsrx",3
"data.dcpcsb.org","hbuu-3u39",1
"data.cityofchicago.org","hbuv-eka5",2
"oswer.socrata.com","hbvc-kybj",6
"data.hawaii.gov","hbvj-kig6",10
"data.iowa.gov","hbwp-wys3",1
"mondara.socrata.com","hbx5-9j4p",11
"data.illinois.gov","hbxw-5yap",18
"data.edmonton.ca","hbyn-dqrm",8
"data.sfgov.org","hbzf-rz33",7
"data.sfgov.org","hc26-j9if",55
"datacatalog.cookcountyil.gov","hc2f-evny",6
"healthmeasures.aspe.hhs.gov","hc32-5qq2",2
"kibbles.socrata.com","hc39-2n2w",1
"data.medicare.gov","hc3b-m7sq",12
"data.kingcounty.gov","hc3j-rgbq",1
"mondara.socrata.com","hc3z-jjrn",7
"data.maryland.gov","hc4y-rzv2",2
"data.energystar.gov","hc66-sj38",12
"data.wa.gov","hc6e-7mhr",17
"data.wa.gov","hc6g-xj5s",9
"data.medicare.gov","hc6i-qia3",5
"data.cityofnewyork.us","hc6m-qm6w",2
"pnpm.socrata.com","hc7j-dppc",5
"data.rentonwa.gov","hc7j-mx8d",3
